"geocode","etiqueta","granularidad","gcd_isla","gcd_municipio","superficie","utm_x","utm_y","longitud","latitud"
"250mN096550E194125","250mN096550E194125","GRID_250","ES704","35015","6.25","581191.93","3132567.75","-14.17181","28.316734"
"250mN096550E194150","250mN096550E194150","GRID_250","ES704","35015","6.25","581429.98","3132646.62","-14.169377","28.317431"
"250mN096550E194175","250mN096550E194175","GRID_250","ES704","35015","6.25","581668.02","3132725.48","-14.166943","28.318128"
"250mN096550E194200","250mN096550E194200","GRID_250","ES704","35015","6.25","581906.07","3132804.35","-14.16451","28.318825"
"250mN096550E194225","250mN096550E194225","GRID_250","ES704","35015","6.25","582144.11","3132883.21","-14.162076","28.319522"
"250mN096550E194250","250mN096550E194250","GRID_250","ES704","35015","6.25","582382.16","3132962.07","-14.159643","28.320219"
"250mN096550E194275","250mN096550E194275","GRID_250","ES704","35015","6.25","582620.2","3133040.92","-14.157209","28.320915"
"250mN096550E194300","250mN096550E194300","GRID_250","ES704","35015","6.25","582858.24","3133119.78","-14.154775","28.321612"
"250mN096550E194325","250mN096550E194325","GRID_250","ES704","35015","6.25","583096.29","3133198.63","-14.152342","28.322309"
"250mN096550E194350","250mN096550E194350","GRID_250","ES704","35015","6.25","583334.33","3133277.48","-14.149908","28.323005"
"250mN096550E194375","250mN096550E194375","GRID_250","ES704","35015","6.25","583572.38","3133356.32","-14.147474","28.323702"
"250mN096550E194400","250mN096550E194400","GRID_250","ES704","35015","6.25","583810.42","3133435.16","-14.14504","28.324398"
"250mN096550E194425","250mN096550E194425","GRID_250","ES704","35015","6.25","584048.46","3133514","-14.142607","28.325095"
"250mN096550E194450","250mN096550E194450","GRID_250","ES704","35015","6.25","584286.51","3133592.84","-14.140173","28.325791"
"250mN096550E194475","250mN096550E194475","GRID_250","ES704","35015","6.25","584524.55","3133671.68","-14.137739","28.326487"
"250mN096550E194500","250mN096550E194500","GRID_250","ES704","35015","6.25","584762.6","3133750.51","-14.135305","28.327183"
"250mN096550E194525","250mN096550E194525","GRID_250","ES704","35015","6.25","585000.64","3133829.34","-14.132871","28.327879"
"250mN096550E194550","250mN096550E194550","GRID_250","ES704","35015","6.25","585238.68","3133908.16","-14.130437","28.328575"
"250mN096550E194575","250mN096550E194575","GRID_250","ES704","35015","6.25","585476.73","3133986.99","-14.128003","28.329271"
"250mN096550E194600","250mN096550E194600","GRID_250","ES704","35015","6.25","585714.77","3134065.81","-14.125569","28.329967"
"250mN096550E194625","250mN096550E194625","GRID_250","ES704","35015","6.25","585952.81","3134144.62","-14.123135","28.330663"
"250mN096550E194650","250mN096550E194650","GRID_250","ES704","35015","6.25","586190.86","3134223.44","-14.120701","28.331359"
"250mN096550E194675","250mN096550E194675","GRID_250","ES704","35015","6.25","586428.9","3134302.25","-14.118267","28.332054"
"250mN096550E194700","250mN096550E194700","GRID_250","ES704","35015","6.25","586666.94","3134381.06","-14.115833","28.33275"
"250mN096550E194725","250mN096550E194725","GRID_250","ES704","35015","6.25","586904.99","3134459.87","-14.113399","28.333446"
"250mN096550E194750","250mN096550E194750","GRID_250","ES704","35015","6.25","587143.03","3134538.67","-14.110964","28.334141"
"250mN096550E194775","250mN096550E194775","GRID_250","ES704","35015","6.25","587381.08","3134617.48","-14.10853","28.334836"
"250mN096550E194800","250mN096550E194800","GRID_250","ES704","35015","6.25","587619.12","3134696.28","-14.106096","28.335532"
"250mN096550E194825","250mN096550E194825","GRID_250","ES704","35015","6.25","587857.16","3134775.07","-14.103662","28.336227"
"250mN096550E194850","250mN096550E194850","GRID_250","ES704","35015","6.25","588095.21","3134853.87","-14.101227","28.336922"
"250mN096550E194875","250mN096550E194875","GRID_250","ES704","35015","6.25","588333.25","3134932.66","-14.098793","28.337617"
"250mN096550E194900","250mN096550E194900","GRID_250","ES704","35015","6.25","588571.29","3135011.45","-14.096359","28.338312"
"250mN096550E194925","250mN096550E194925","GRID_250","ES704","35015","6.25","588809.34","3135090.23","-14.093924","28.339007"
"250mN096550E194950","250mN096550E194950","GRID_250","ES704","35015","6.25","589047.38","3135169.01","-14.09149","28.339702"
"250mN096550E194975","250mN096550E194975","GRID_250","ES704","35015","6.25","589285.42","3135247.8","-14.089055","28.340397"
"250mN096550E195000","250mN096550E195000","GRID_250","ES704","35015","6.25","589523.47","3135326.57","-14.086621","28.341092"
"250mN096550E195025","250mN096550E195025","GRID_250","ES704","35015","6.25","589761.51","3135405.35","-14.084186","28.341787"
"250mN096550E195050","250mN096550E195050","GRID_250","ES704","35015","6.25","589999.55","3135484.12","-14.081752","28.342481"
"250mN096550E195075","250mN096550E195075","GRID_250","ES704","35015","6.25","590237.59","3135562.89","-14.079317","28.343176"
"250mN096550E195100","250mN096550E195100","GRID_250","ES704","35015","6.25","590475.64","3135641.66","-14.076883","28.34387"
"250mN096550E195125","250mN096550E195125","GRID_250","ES704","35015","6.25","590713.68","3135720.42","-14.074448","28.344565"
"250mN096550E195150","250mN096550E195150","GRID_250","ES704","35015","6.25","590951.72","3135799.18","-14.072013","28.345259"
"250mN096550E195175","250mN096550E195175","GRID_250","ES704","35015","6.25","591189.77","3135877.94","-14.069579","28.345953"
"250mN096550E195200","250mN096550E195200","GRID_250","ES704","35015","6.25","591427.81","3135956.7","-14.067144","28.346648"
"250mN096550E195225","250mN096550E195225","GRID_250","ES704","35015","6.25","591665.85","3136035.45","-14.064709","28.347342"
"250mN096575E193750","250mN096575E193750","GRID_250","ES704","35015","2.5255","577619.94","3131680","-14.208302","28.308937"
"250mN096575E193775","250mN096575E193775","GRID_250","ES704","35015","6.25","577796.85","3131704.97","-14.206496","28.309152"
"250mN096575E193800","250mN096575E193800","GRID_250","ES704","35015","6.25","578034.9","3131783.88","-14.204063","28.30985"
"250mN096575E193825","250mN096575E193825","GRID_250","ES704","35015","6.25","578272.94","3131862.79","-14.20163","28.310548"
"250mN096575E193850","250mN096575E193850","GRID_250","ES704","35015","6.25","578510.99","3131941.69","-14.199197","28.311246"
"250mN096575E193875","250mN096575E193875","GRID_250","ES704","35015","6.25","578749.03","3132020.59","-14.196764","28.311944"
"250mN096575E193900","250mN096575E193900","GRID_250","ES704","35015","6.25","578987.08","3132099.49","-14.194331","28.312642"
"250mN096575E193925","250mN096575E193925","GRID_250","ES704","35015","6.25","579225.12","3132178.38","-14.191897","28.313339"
"250mN096575E193950","250mN096575E193950","GRID_250","ES704","35015","6.25","579463.17","3132257.27","-14.189464","28.314037"
"250mN096575E193975","250mN096575E193975","GRID_250","ES704","35015","6.25","579701.21","3132336.16","-14.187031","28.314735"
"250mN096575E194000","250mN096575E194000","GRID_250","ES704","35015","6.25","579939.26","3132415.05","-14.184598","28.315432"
"250mN096575E194025","250mN096575E194025","GRID_250","ES704","35015","6.25","580177.3","3132493.93","-14.182164","28.31613"
"250mN096575E194050","250mN096575E194050","GRID_250","ES704","35015","6.25","580415.35","3132572.82","-14.179731","28.316827"
"250mN096575E194075","250mN096575E194075","GRID_250","ES704","35015","6.25","580653.39","3132651.69","-14.177297","28.317525"
"250mN096575E194100","250mN096575E194100","GRID_250","ES704","35015","6.25","580891.44","3132730.57","-14.174864","28.318222"
"250mN096575E194125","250mN096575E194125","GRID_250","ES704","35015","6.25","581129.48","3132809.44","-14.17243","28.318919"
"250mN096575E194150","250mN096575E194150","GRID_250","ES704","35015","6.25","581367.53","3132888.32","-14.169997","28.319616"
"250mN096575E194175","250mN096575E194175","GRID_250","ES704","35015","6.25","581605.57","3132967.18","-14.167563","28.320313"
"250mN096575E194200","250mN096575E194200","GRID_250","ES704","35015","6.25","581843.62","3133046.05","-14.16513","28.32101"
"250mN096575E194225","250mN096575E194225","GRID_250","ES704","35015","6.25","582081.66","3133124.91","-14.162696","28.321707"
"250mN096575E194250","250mN096575E194250","GRID_250","ES704","35015","6.25","582319.7","3133203.77","-14.160262","28.322404"
"250mN096575E194275","250mN096575E194275","GRID_250","ES704","35015","6.25","582557.75","3133282.63","-14.157829","28.323101"
"250mN096575E194300","250mN096575E194300","GRID_250","ES704","35015","6.25","582795.79","3133361.48","-14.155395","28.323798"
"250mN096575E194325","250mN096575E194325","GRID_250","ES704","35015","6.25","583033.84","3133440.33","-14.152961","28.324494"
"250mN096575E194350","250mN096575E194350","GRID_250","ES704","35015","6.25","583271.88","3133519.18","-14.150528","28.325191"
"250mN096575E194375","250mN096575E194375","GRID_250","ES704","35015","6.25","583509.93","3133598.03","-14.148094","28.325887"
"250mN096575E194400","250mN096575E194400","GRID_250","ES704","35015","6.25","583747.97","3133676.87","-14.14566","28.326584"
"250mN096575E194425","250mN096575E194425","GRID_250","ES704","35015","6.25","583986.02","3133755.71","-14.143226","28.32728"
"250mN096575E194450","250mN096575E194450","GRID_250","ES704","35015","6.25","584224.06","3133834.55","-14.140792","28.327976"
"250mN096575E194475","250mN096575E194475","GRID_250","ES704","35015","6.25","584462.1","3133913.39","-14.138358","28.328673"
"250mN096575E194500","250mN096575E194500","GRID_250","ES704","35015","6.25","584700.15","3133992.22","-14.135924","28.329369"
"250mN096575E194525","250mN096575E194525","GRID_250","ES704","35015","6.25","584938.19","3134071.05","-14.13349","28.330065"
"250mN096575E194550","250mN096575E194550","GRID_250","ES704","35015","6.25","585176.24","3134149.88","-14.131056","28.330761"
"250mN096575E194575","250mN096575E194575","GRID_250","ES704","35015","6.25","585414.28","3134228.7","-14.128622","28.331457"
"250mN096575E194600","250mN096575E194600","GRID_250","ES704","35015","6.25","585652.33","3134307.52","-14.126188","28.332153"
"250mN096575E194625","250mN096575E194625","GRID_250","ES704","35015","6.25","585890.37","3134386.34","-14.123754","28.332849"
"250mN096575E194650","250mN096575E194650","GRID_250","ES704","35015","6.25","586128.41","3134465.16","-14.12132","28.333545"
"250mN096575E194675","250mN096575E194675","GRID_250","ES704","35015","6.25","586366.46","3134543.97","-14.118886","28.33424"
"250mN096575E194700","250mN096575E194700","GRID_250","ES704","35015","6.25","586604.5","3134622.79","-14.116452","28.334936"
"250mN096575E194725","250mN096575E194725","GRID_250","ES704","35015","6.25","586842.55","3134701.59","-14.114018","28.335631"
"250mN096575E194750","250mN096575E194750","GRID_250","ES704","35015","6.25","587080.59","3134780.4","-14.111583","28.336327"
"250mN096575E194775","250mN096575E194775","GRID_250","ES704","35015","6.25","587318.63","3134859.2","-14.109149","28.337022"
"250mN096575E194800","250mN096575E194800","GRID_250","ES704","35015","6.25","587556.68","3134938","-14.106715","28.337718"
"250mN096575E194825","250mN096575E194825","GRID_250","ES704","35015","6.25","587794.72","3135016.8","-14.10428","28.338413"
"250mN096575E194850","250mN096575E194850","GRID_250","ES704","35015","6.25","588032.77","3135095.6","-14.101846","28.339108"
"250mN096575E194875","250mN096575E194875","GRID_250","ES704","35015","6.25","588270.81","3135174.39","-14.099412","28.339803"
"250mN096575E194900","250mN096575E194900","GRID_250","ES704","35015","6.25","588508.85","3135253.18","-14.096977","28.340498"
"250mN096575E194925","250mN096575E194925","GRID_250","ES704","35015","6.25","588746.9","3135331.96","-14.094543","28.341193"
"250mN096575E194950","250mN096575E194950","GRID_250","ES704","35015","6.25","588984.94","3135410.75","-14.092108","28.341888"
"250mN096575E194975","250mN096575E194975","GRID_250","ES704","35015","6.25","589222.98","3135489.53","-14.089674","28.342583"
"250mN096575E195000","250mN096575E195000","GRID_250","ES704","35015","6.25","589461.03","3135568.31","-14.087239","28.343278"
"250mN096575E195025","250mN096575E195025","GRID_250","ES704","35015","6.25","589699.07","3135647.09","-14.084805","28.343973"
"250mN096575E195050","250mN096575E195050","GRID_250","ES704","35015","6.25","589937.11","3135725.86","-14.08237","28.344667"
"250mN096575E195075","250mN096575E195075","GRID_250","ES704","35015","6.25","590175.16","3135804.63","-14.079935","28.345362"
"250mN096575E195100","250mN096575E195100","GRID_250","ES704","35015","6.25","590413.2","3135883.4","-14.077501","28.346057"
"250mN096575E195125","250mN096575E195125","GRID_250","ES704","35015","6.25","590651.25","3135962.16","-14.075066","28.346751"
"250mN096575E195150","250mN096575E195150","GRID_250","ES704","35015","6.25","590889.29","3136040.93","-14.072631","28.347445"
"250mN096575E195175","250mN096575E195175","GRID_250","ES704","35015","6.25","591127.33","3136119.69","-14.070197","28.34814"
"250mN096575E195200","250mN096575E195200","GRID_250","ES704","35015","6.25","591365.38","3136198.44","-14.067762","28.348834"
"250mN096575E195225","250mN096575E195225","GRID_250","ES704","35015","6.25","591603.42","3136277.2","-14.065327","28.349528"
"250mN096575E195250","250mN096575E195250","GRID_250","ES704","35015","6.25","591841.46","3136355.95","-14.062892","28.350222"
"250mN096575E195275","250mN096575E195275","GRID_250","ES704","35015","6.25","592079.51","3136434.7","-14.060457","28.350916"
"250mN096600E193750","250mN096600E193750","GRID_250","ES704","35015","2.8656","577562.82","3131918.81","-14.208869","28.311096"
"250mN096600E193775","250mN096600E193775","GRID_250","ES704","35015","6.25","577734.39","3131946.65","-14.207117","28.311337"
"250mN096600E193800","250mN096600E193800","GRID_250","ES704","35015","6.25","577972.43","3132025.56","-14.204684","28.312035"
"250mN096600E193825","250mN096600E193825","GRID_250","ES704","35015","6.25","578210.48","3132104.47","-14.202251","28.312733"
"250mN096600E193850","250mN096600E193850","GRID_250","ES704","35015","6.25","578448.53","3132183.37","-14.199818","28.313431"
"250mN096600E193875","250mN096600E193875","GRID_250","ES704","35015","6.25","578686.57","3132262.27","-14.197385","28.314129"
"250mN096600E193900","250mN096600E193900","GRID_250","ES704","35015","6.25","578924.62","3132341.17","-14.194951","28.314827"
"250mN096600E193925","250mN096600E193925","GRID_250","ES704","35015","6.25","579162.66","3132420.07","-14.192518","28.315525"
"250mN096600E193950","250mN096600E193950","GRID_250","ES704","35015","6.25","579400.71","3132498.96","-14.190085","28.316222"
"250mN096600E193975","250mN096600E193975","GRID_250","ES704","35015","6.25","579638.75","3132577.85","-14.187651","28.31692"
"250mN096600E194000","250mN096600E194000","GRID_250","ES704","35015","6.25","579876.8","3132656.74","-14.185218","28.317618"
"250mN096600E194025","250mN096600E194025","GRID_250","ES704","35015","6.25","580114.84","3132735.62","-14.182784","28.318315"
"250mN096600E194050","250mN096600E194050","GRID_250","ES704","35015","6.25","580352.89","3132814.51","-14.180351","28.319013"
"250mN096600E194075","250mN096600E194075","GRID_250","ES704","35015","6.25","580590.93","3132893.39","-14.177918","28.31971"
"250mN096600E194100","250mN096600E194100","GRID_250","ES704","35015","6.25","580828.98","3132972.26","-14.175484","28.320407"
"250mN096600E194125","250mN096600E194125","GRID_250","ES704","35015","6.25","581067.03","3133051.14","-14.17305","28.321104"
"250mN096600E194150","250mN096600E194150","GRID_250","ES704","35015","6.25","581305.07","3133130.01","-14.170617","28.321802"
"250mN096600E194175","250mN096600E194175","GRID_250","ES704","35015","6.25","581543.12","3133208.88","-14.168183","28.322499"
"250mN096600E194200","250mN096600E194200","GRID_250","ES704","35015","6.25","581781.16","3133287.75","-14.16575","28.323196"
"250mN096600E194225","250mN096600E194225","GRID_250","ES704","35015","6.25","582019.21","3133366.61","-14.163316","28.323893"
"250mN096600E194250","250mN096600E194250","GRID_250","ES704","35015","6.25","582257.25","3133445.47","-14.160882","28.32459"
"250mN096600E194275","250mN096600E194275","GRID_250","ES704","35015","6.25","582495.3","3133524.33","-14.158449","28.325286"
"250mN096600E194300","250mN096600E194300","GRID_250","ES704","35015","6.25","582733.34","3133603.18","-14.156015","28.325983"
"250mN096600E194325","250mN096600E194325","GRID_250","ES704","35015","6.25","582971.39","3133682.04","-14.153581","28.32668"
"250mN096600E194350","250mN096600E194350","GRID_250","ES704","35015","6.25","583209.43","3133760.89","-14.151147","28.327376"
"250mN096600E194375","250mN096600E194375","GRID_250","ES704","35015","6.25","583447.48","3133839.74","-14.148713","28.328073"
"250mN096600E194400","250mN096600E194400","GRID_250","ES704","35015","6.25","583685.52","3133918.58","-14.14628","28.328769"
"250mN096600E194425","250mN096600E194425","GRID_250","ES704","35015","6.25","583923.57","3133997.42","-14.143846","28.329466"
"250mN096600E194450","250mN096600E194450","GRID_250","ES704","35015","6.25","584161.61","3134076.26","-14.141412","28.330162"
"250mN096600E194475","250mN096600E194475","GRID_250","ES704","35015","6.25","584399.66","3134155.1","-14.138978","28.330858"
"250mN096600E194500","250mN096600E194500","GRID_250","ES704","35015","6.25","584637.7","3134233.93","-14.136544","28.331555"
"250mN096600E194525","250mN096600E194525","GRID_250","ES704","35015","6.25","584875.74","3134312.76","-14.13411","28.332251"
"250mN096600E194550","250mN096600E194550","GRID_250","ES704","35015","6.25","585113.79","3134391.59","-14.131676","28.332947"
"250mN096600E194575","250mN096600E194575","GRID_250","ES704","35015","6.25","585351.83","3134470.42","-14.129242","28.333643"
"250mN096600E194600","250mN096600E194600","GRID_250","ES704","35015","6.25","585589.88","3134549.24","-14.126807","28.334339"
"250mN096600E194625","250mN096600E194625","GRID_250","ES704","35015","6.25","585827.92","3134628.06","-14.124373","28.335035"
"250mN096600E194650","250mN096600E194650","GRID_250","ES704","35015","6.25","586065.97","3134706.88","-14.121939","28.33573"
"250mN096600E194675","250mN096600E194675","GRID_250","ES704","35015","6.25","586304.01","3134785.69","-14.119505","28.336426"
"250mN096600E194700","250mN096600E194700","GRID_250","ES704","35015","6.25","586542.06","3134864.51","-14.117071","28.337122"
"250mN096600E194725","250mN096600E194725","GRID_250","ES704","35015","6.25","586780.1","3134943.32","-14.114636","28.337817"
"250mN096600E194750","250mN096600E194750","GRID_250","ES704","35015","6.25","587018.15","3135022.12","-14.112202","28.338513"
"250mN096600E194775","250mN096600E194775","GRID_250","ES704","35015","6.25","587256.19","3135100.93","-14.109768","28.339208"
"250mN096600E194800","250mN096600E194800","GRID_250","ES704","35015","6.25","587494.23","3135179.73","-14.107333","28.339904"
"250mN096600E194825","250mN096600E194825","GRID_250","ES704","35015","6.25","587732.28","3135258.53","-14.104899","28.340599"
"250mN096600E194850","250mN096600E194850","GRID_250","ES704","35015","6.25","587970.32","3135337.32","-14.102465","28.341294"
"250mN096600E194875","250mN096600E194875","GRID_250","ES704","35015","6.25","588208.37","3135416.12","-14.10003","28.341989"
"250mN096600E194900","250mN096600E194900","GRID_250","ES704","35015","6.25","588446.41","3135494.91","-14.097596","28.342684"
"250mN096600E194925","250mN096600E194925","GRID_250","ES704","35015","6.25","588684.46","3135573.7","-14.095161","28.343379"
"250mN096600E194950","250mN096600E194950","GRID_250","ES704","35015","6.25","588922.5","3135652.48","-14.092727","28.344074"
"250mN096600E194975","250mN096600E194975","GRID_250","ES704","35015","6.25","589160.54","3135731.26","-14.090292","28.344769"
"250mN096600E195000","250mN096600E195000","GRID_250","ES704","35015","6.25","589398.59","3135810.04","-14.087858","28.345464"
"250mN096600E195025","250mN096600E195025","GRID_250","ES704","35015","6.25","589636.63","3135888.82","-14.085423","28.346159"
"250mN096600E195050","250mN096600E195050","GRID_250","ES704","35015","6.25","589874.68","3135967.6","-14.082988","28.346854"
"250mN096600E195075","250mN096600E195075","GRID_250","ES704","35015","6.25","590112.72","3136046.37","-14.080554","28.347548"
"250mN096600E195100","250mN096600E195100","GRID_250","ES704","35015","6.25","590350.76","3136125.14","-14.078119","28.348243"
"250mN096600E195125","250mN096600E195125","GRID_250","ES704","35015","6.25","590588.81","3136203.9","-14.075684","28.348937"
"250mN096600E195150","250mN096600E195150","GRID_250","ES704","35015","6.25","590826.85","3136282.67","-14.073249","28.349632"
"250mN096600E195175","250mN096600E195175","GRID_250","ES704","35015","6.25","591064.9","3136361.43","-14.070815","28.350326"
"250mN096600E195200","250mN096600E195200","GRID_250","ES704","35015","6.25","591302.94","3136440.19","-14.06838","28.35102"
"250mN096600E195225","250mN096600E195225","GRID_250","ES704","35015","6.25","591540.98","3136518.94","-14.065945","28.351714"
"250mN096600E195250","250mN096600E195250","GRID_250","ES704","35015","6.25","591779.03","3136597.7","-14.06351","28.352409"
"250mN096600E195275","250mN096600E195275","GRID_250","ES704","35015","6.25","592017.07","3136676.45","-14.061075","28.353103"
"250mN096625E193750","250mN096625E193750","GRID_250","ES704","35015","0.2532","577560.51","3132058","-14.208883","28.312352"
"250mN096625E193775","250mN096625E193775","GRID_250","ES704","35015","5.077","577691.82","3132154.1","-14.207538","28.313212"
"250mN096625E193800","250mN096625E193800","GRID_250","ES704","35015","6.25","577909.97","3132267.24","-14.205305","28.31422"
"250mN096625E193825","250mN096625E193825","GRID_250","ES704","35015","6.25","578148.02","3132346.14","-14.202872","28.314918"
"250mN096625E193850","250mN096625E193850","GRID_250","ES704","35015","6.25","578386.06","3132425.05","-14.200439","28.315616"
"250mN096625E193875","250mN096625E193875","GRID_250","ES704","35015","6.25","578624.11","3132503.95","-14.198005","28.316314"
"250mN096625E193900","250mN096625E193900","GRID_250","ES704","35015","6.25","578862.15","3132582.85","-14.195572","28.317012"
"250mN096625E193925","250mN096625E193925","GRID_250","ES704","35015","6.25","579100.2","3132661.75","-14.193139","28.31771"
"250mN096625E193950","250mN096625E193950","GRID_250","ES704","35015","6.25","579338.25","3132740.64","-14.190705","28.318408"
"250mN096625E193975","250mN096625E193975","GRID_250","ES704","35015","6.25","579576.29","3132819.54","-14.188272","28.319105"
"250mN096625E194000","250mN096625E194000","GRID_250","ES704","35015","6.25","579814.34","3132898.43","-14.185838","28.319803"
"250mN096625E194025","250mN096625E194025","GRID_250","ES704","35015","6.25","580052.38","3132977.31","-14.183405","28.3205"
"250mN096625E194050","250mN096625E194050","GRID_250","ES704","35015","6.25","580290.43","3133056.2","-14.180971","28.321198"
"250mN096625E194075","250mN096625E194075","GRID_250","ES704","35015","6.25","580528.48","3133135.08","-14.178538","28.321895"
"250mN096625E194100","250mN096625E194100","GRID_250","ES704","35015","6.25","580766.52","3133213.96","-14.176104","28.322593"
"250mN096625E194125","250mN096625E194125","GRID_250","ES704","35015","6.25","581004.57","3133292.83","-14.173671","28.32329"
"250mN096625E194150","250mN096625E194150","GRID_250","ES704","35015","6.25","581242.61","3133371.7","-14.171237","28.323987"
"250mN096625E194175","250mN096625E194175","GRID_250","ES704","35015","6.25","581480.66","3133450.57","-14.168803","28.324684"
"250mN096625E194200","250mN096625E194200","GRID_250","ES704","35015","6.25","581718.7","3133529.44","-14.16637","28.325381"
"250mN096625E194225","250mN096625E194225","GRID_250","ES704","35015","6.25","581956.75","3133608.31","-14.163936","28.326078"
"250mN096625E194250","250mN096625E194250","GRID_250","ES704","35015","6.25","582194.8","3133687.17","-14.161502","28.326775"
"250mN096625E194275","250mN096625E194275","GRID_250","ES704","35015","6.25","582432.84","3133766.03","-14.159069","28.327472"
"250mN096625E194300","250mN096625E194300","GRID_250","ES704","35015","6.25","582670.89","3133844.89","-14.156635","28.328169"
"250mN096625E194325","250mN096625E194325","GRID_250","ES704","35015","6.25","582908.93","3133923.74","-14.154201","28.328865"
"250mN096625E194350","250mN096625E194350","GRID_250","ES704","35015","6.25","583146.98","3134002.59","-14.151767","28.329562"
"250mN096625E194375","250mN096625E194375","GRID_250","ES704","35015","6.25","583385.02","3134081.44","-14.149333","28.330258"
"250mN096625E194400","250mN096625E194400","GRID_250","ES704","35015","6.25","583623.07","3134160.29","-14.146899","28.330955"
"250mN096625E194425","250mN096625E194425","GRID_250","ES704","35015","6.25","583861.11","3134239.13","-14.144465","28.331651"
"250mN096625E194450","250mN096625E194450","GRID_250","ES704","35015","6.25","584099.16","3134317.97","-14.142031","28.332348"
"250mN096625E194475","250mN096625E194475","GRID_250","ES704","35015","6.25","584337.2","3134396.81","-14.139597","28.333044"
"250mN096625E194500","250mN096625E194500","GRID_250","ES704","35015","6.25","584575.25","3134475.64","-14.137163","28.33374"
"250mN096625E194525","250mN096625E194525","GRID_250","ES704","35015","6.25","584813.29","3134554.47","-14.134729","28.334436"
"250mN096625E194550","250mN096625E194550","GRID_250","ES704","35015","6.25","585051.34","3134633.3","-14.132295","28.335132"
"250mN096625E194575","250mN096625E194575","GRID_250","ES704","35015","6.25","585289.38","3134712.13","-14.129861","28.335828"
"250mN096625E194600","250mN096625E194600","GRID_250","ES704","35015","6.25","585527.43","3134790.96","-14.127427","28.336524"
"250mN096625E194625","250mN096625E194625","GRID_250","ES704","35015","6.25","585765.47","3134869.78","-14.124993","28.33722"
"250mN096625E194650","250mN096625E194650","GRID_250","ES704","35015","6.25","586003.52","3134948.6","-14.122558","28.337916"
"250mN096625E194675","250mN096625E194675","GRID_250","ES704","35015","6.25","586241.56","3135027.41","-14.120124","28.338612"
"250mN096625E194700","250mN096625E194700","GRID_250","ES704","35015","6.25","586479.61","3135106.23","-14.11769","28.339307"
"250mN096625E194725","250mN096625E194725","GRID_250","ES704","35015","6.25","586717.65","3135185.04","-14.115255","28.340003"
"250mN096625E194750","250mN096625E194750","GRID_250","ES704","35015","6.25","586955.7","3135263.84","-14.112821","28.340699"
"250mN096625E194775","250mN096625E194775","GRID_250","ES704","35015","6.25","587193.74","3135342.65","-14.110387","28.341394"
"250mN096625E194800","250mN096625E194800","GRID_250","ES704","35015","6.25","587431.79","3135421.45","-14.107952","28.342089"
"250mN096625E194825","250mN096625E194825","GRID_250","ES704","35015","6.25","587669.83","3135500.25","-14.105518","28.342785"
"250mN096625E194850","250mN096625E194850","GRID_250","ES704","35015","6.25","587907.88","3135579.05","-14.103083","28.34348"
"250mN096625E194875","250mN096625E194875","GRID_250","ES704","35015","6.25","588145.92","3135657.84","-14.100649","28.344175"
"250mN096625E194900","250mN096625E194900","GRID_250","ES704","35015","6.25","588383.97","3135736.64","-14.098214","28.34487"
"250mN096625E194925","250mN096625E194925","GRID_250","ES704","35015","6.25","588622.01","3135815.43","-14.09578","28.345565"
"250mN096625E194950","250mN096625E194950","GRID_250","ES704","35015","6.25","588860.06","3135894.21","-14.093345","28.34626"
"250mN096625E194975","250mN096625E194975","GRID_250","ES704","35015","6.25","589098.1","3135973","-14.090911","28.346955"
"250mN096625E195000","250mN096625E195000","GRID_250","ES704","35015","6.25","589336.15","3136051.78","-14.088476","28.34765"
"250mN096625E195025","250mN096625E195025","GRID_250","ES704","35015","6.25","589574.19","3136130.56","-14.086041","28.348345"
"250mN096625E195050","250mN096625E195050","GRID_250","ES704","35015","6.25","589812.23","3136209.33","-14.083607","28.34904"
"250mN096625E195075","250mN096625E195075","GRID_250","ES704","35015","6.25","590050.28","3136288.1","-14.081172","28.349734"
"250mN096625E195100","250mN096625E195100","GRID_250","ES704","35015","6.25","590288.32","3136366.87","-14.078737","28.350429"
"250mN096625E195125","250mN096625E195125","GRID_250","ES704","35015","6.25","590526.37","3136445.64","-14.076302","28.351123"
"250mN096625E195150","250mN096625E195150","GRID_250","ES704","35015","6.25","590764.41","3136524.41","-14.073867","28.351818"
"250mN096625E195175","250mN096625E195175","GRID_250","ES704","35015","6.25","591002.46","3136603.17","-14.071433","28.352512"
"250mN096625E195200","250mN096625E195200","GRID_250","ES704","35015","6.25","591240.5","3136681.93","-14.068998","28.353206"
"250mN096625E195225","250mN096625E195225","GRID_250","ES704","35015","6.25","591478.55","3136760.69","-14.066563","28.353901"
"250mN096625E195250","250mN096625E195250","GRID_250","ES704","35015","6.25","591716.59","3136839.44","-14.064128","28.354595"
"250mN096625E195275","250mN096625E195275","GRID_250","ES704","35015","6.25","591954.63","3136918.19","-14.061693","28.355289"
"250mN096625E195300","250mN096625E195300","GRID_250","ES704","35015","6.25","592192.68","3136996.94","-14.059258","28.355983"
"250mN096650E193775","250mN096650E193775","GRID_250","ES704","35015","0.0875","577744.45","3132355.12","-14.206987","28.315023"
"250mN096650E193800","250mN096650E193800","GRID_250","ES704","35015","4.8375","577878.75","3132500.4","-14.205608","28.316327"
"250mN096650E193825","250mN096650E193825","GRID_250","ES704","35015","6.25","578085.55","3132587.82","-14.203493","28.317103"
"250mN096650E193850","250mN096650E193850","GRID_250","ES704","35015","6.25","578323.6","3132666.73","-14.201059","28.317801"
